chart_id	source_id	source_label	source_nodetype	target_id	target_label	target_nodetype	edge_label	edge_type	confidence	rationale	prior_type	prior_confidence	label_was_placeholder
ecoli_tryptophan_biosynthesis	BK	NAD+ Cofactor	other	BN	Metabolism	other		proceeds	med	NAD+ cofactor branch to Metabolism fate; pathway annotation not a clear capacity change	proceeds	med	true
ecoli_tryptophan_biosynthesis	BL	Indole Signaling	metabolite	BO	Quorum Sensing	other		proceeds	med	downstream fate/signaling branch	proceeds	med	false
ecoli_tryptophan_biosynthesis	E	\Synthesis Blocked	other	BP	Tryptophan Starvation	metabolite		proceeds	high	blocked synthesis to starvation	proceeds	high	false
ecoli_tryptophan_biosynthesis	AQ	No Transcription	other	BP	Tryptophan Starvation	metabolite		proceeds	high	no transcription to starvation phenotype	proceeds	high	false
human_nfkb_ikb_oscillator	A	TNF / IL-1 signal	other	B	IKK active	protein		activates	high	TNF/IL-1 activates IKK	activates	high	false
human_nfkb_ikb_oscillator	B	IKK active	protein	C	IκB degraded	TF		modifies	high	IKK marks IκB for degradation	modifies	high	false
human_nfkb_ikb_oscillator	C	IκB degraded	TF	D	NF-κB nuclear	TF		activates	high	IκB loss frees NF-κB	activates	high	false
human_nfkb_ikb_oscillator	D	NF-κB nuclear	TF	E	Inflammatory gene transcription	gene		activates	high	NF-κB drives gene transcription	activates	high	false
human_nfkb_ikb_oscillator	D	NF-κB nuclear	TF	F	IκBα resynthesized	TF		activates	high	NF-κB induces IκBα synthesis	activates	high	false
human_nfkb_ikb_oscillator	F	IκBα resynthesized	TF	G	IκB resequesters NF-κB	TF		sequesters	med	resynthesized IκB engages sequestration	sequesters	med	false
human_nfkb_ikb_oscillator	G	IκB resequesters NF-κB	TF	D	NF-κB nuclear	TF	⊣ delayed	sequesters	high	IκB binds/blocks NF-κB; ⊣ delayed	sequesters	high	false
human_nfkb_ikb_oscillator	E	Inflammatory gene transcription	gene	H	Oscillatory NF-κB localization	TF		proceeds	high	transcription outcome to phenotype	proceeds	high	false
human_ampk_energy_homeostat	A	Low energy: high AMP/ADP	metabolite	B	AMPK activated	TF		induces	high	high AMP/ADP activates AMPK	induces	high	false
human_ampk_energy_homeostat	B	AMPK activated	TF	C	Catabolism up, anabolism down	other		activates	high	AMPK shifts metabolic programs	activates	high	false
human_ampk_energy_homeostat	C	Catabolism up, anabolism down	other	D	ATP regenerated	metabolite		produces	high	catabolism regenerates ATP material	produces	high	false
human_ampk_energy_homeostat	D	ATP regenerated	metabolite	E	Rising ATP inactivates AMPK	TF		induces	high	ATP promotes AMPK inactivation	induces	high	false
human_ampk_energy_homeostat	E	Rising ATP inactivates AMPK	TF	B	AMPK activated	TF	⊣ feedback	represses	high	inactivation ⊣ feedback on AMPK	represses	high	false
human_ampk_energy_homeostat	D	ATP regenerated	metabolite	F	Stable energy charge	other		proceeds	high	ATP level to stable charge state	proceeds	high	false
yeast_cell_cycle_control	Start	Cell Cycle Entry	other	G1Phase	G1 Phase Cell Growth	state		transitions	high	entry to G1 phase	transitions	high	false
yeast_cell_cycle_control	G1Phase	G1 Phase Cell Growth	state	StartCheck	Start Checkpoint Size & Nutrients?	gate		proceeds	high	phase to checkpoint gate	proceeds	high	false
yeast_cell_cycle_control	StartCheck	Start Checkpoint Size & Nutrients?	gate	G1Arrest	G1 Arrest	state	No	transitions	high	fail checkpoint to arrest state	transitions	high	false
yeast_cell_cycle_control	StartCheck	Start Checkpoint Size & Nutrients?	gate	G1Cyclins	G1 Cyclins Cln1/2/3	state	Yes	activates	med	pass checkpoint enables G1 cyclins	activates	med	false
yeast_cell_cycle_control	G1Cyclins	G1 Cyclins Cln1/2/3	state	Cdc28Activation	Cdc28-Cln Activation	protein		activates	high	Cln cyclins activate Cdc28	activates	high	false
yeast_cell_cycle_control	Cdc28Activation	Cdc28-Cln Activation	protein	BudFormation	Bud Formation Spindle Pole Duplication	other		activates	med	CDK activity drives budding	activates	med	false
yeast_cell_cycle_control	BudFormation	Bud Formation Spindle Pole Duplication	other	SPhase	S Phase Entry DNA Replication	state		transitions	high	budding to S-phase entry	transitions	high	false
yeast_cell_cycle_control	SPhase	S Phase Entry DNA Replication	state	SCheckpoint	DNA Replication Complete?	gate		proceeds	high	S phase to replication checkpoint	proceeds	high	false
yeast_cell_cycle_control	SCheckpoint	DNA Replication Complete?	gate	SArrest	S Phase Arrest Rad53 Checkpoint	state	No	transitions	high	fail to S arrest	transitions	high	false
yeast_cell_cycle_control	SCheckpoint	DNA Replication Complete?	gate	ClbCyclins	Clb5/6 Cyclins S-phase CDK	state	Yes	activates	med	pass enables Clb5/6	activates	med	false
yeast_cell_cycle_control	ClbCyclins	Clb5/6 Cyclins S-phase CDK	state	G2Phase	G2 Phase Growth & Preparation	state		transitions	high	S-CDK to G2 phase	transitions	high	false
yeast_cell_cycle_control	G2Phase	G2 Phase Growth & Preparation	state	MitCyclins	Clb1/2 Cyclins Mitotic CDK	protein		activates	med	G2 enables mitotic cyclins	activates	med	false
yeast_cell_cycle_control	MitCyclins	Clb1/2 Cyclins Mitotic CDK	protein	Mitosis	M Phase Chromosome Segregation	state		transitions	high	mitotic CDK to M phase	transitions	high	false
yeast_cell_cycle_control	Mitosis	M Phase Chromosome Segregation	state	SpindleCheck	Spindle Assembly Checkpoint?	gate		proceeds	high	M to spindle checkpoint	proceeds	high	false
yeast_cell_cycle_control	SpindleCheck	Spindle Assembly Checkpoint?	gate	MArrest	Metaphase Arrest Mad2/BubR1	state	Failed	transitions	high	fail to metaphase arrest	transitions	high	false
yeast_cell_cycle_control	SpindleCheck	Spindle Assembly Checkpoint?	gate	APC	APC/C Activation Cdc20	protein	Passed	activates	med	pass enables APC/C	activates	med	false
yeast_cell_cycle_control	APC	APC/C Activation Cdc20	protein	CyclinDegradation	Cyclin B Degradation	protein		modifies	high	APC marks cyclin for degradation	modifies	high	false
yeast_cell_cycle_control	CyclinDegradation	Cyclin B Degradation	protein	CDKInactivation	CDK Inactivation	protein		represses	high	cyclin loss inactivates CDK	represses	high	false
yeast_cell_cycle_control	CDKInactivation	CDK Inactivation	protein	Anaphase	Anaphase Sister Separation	state		transitions	high	CDK off to anaphase	transitions	high	false
yeast_cell_cycle_control	Anaphase	Anaphase Sister Separation	state	Telophase	Telophase Cytokinesis	state		transitions	high	anaphase to telophase	transitions	high	false
yeast_cell_cycle_control	Telophase	Telophase Cytokinesis	state	G1Return	Return to G1	state		transitions	high	telophase to G1 return	transitions	high	false
yeast_cell_cycle_control	G1Return	Return to G1	state	G1Phase	G1 Phase Cell Growth	state		transitions	high	return closes G1 state cycle	transitions	high	false
ecoli_base_excision_repair	A	DNA Damage Event	other	B	Lesion Type?	gate		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	B	Lesion Type?	gate	C	8-oxoG, Thymine Glycol	other	Oxidized Base	proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	B	Lesion Type?	gate	D	3-methyladenine, 7-methylguanine	other	Alkylated Base	proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	B	Lesion Type?	gate	E	Uracil, Hypoxanthine	other	Deaminated Base	proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	B	Lesion Type?	gate	F	Various Base Modifications	other	Other	proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	C	8-oxoG, Thymine Glycol	other	G	Specific Glycosylase?	gate		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	G	Specific Glycosylase?	gate	H	8-oxoG Recognition	other	MutM FPG	proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	G	Specific Glycosylase?	gate	I	Thymine Glycol Recognition	other	Nth Endonuclease III	proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	D	3-methyladenine, 7-methylguanine	other	J	AlkA Recognition	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	E	Uracil, Hypoxanthine	other	K	UNG Uracil Glycosylase	protein		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	F	Various Base Modifications	other	L	Damage Recognition?	gate		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	L	Damage Recognition?	gate	M	Adenine Opposite 8-oxoG	other	MutY	proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	L	Damage Recognition?	gate	N	Specific Recognition	other	Other Glycosylases	proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	H	8-oxoG Recognition	other	O	N-Glycosidic Bond Cleavage	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	I	Thymine Glycol Recognition	other	O	N-Glycosidic Bond Cleavage	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	J	AlkA Recognition	other	O	N-Glycosidic Bond Cleavage	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	K	UNG Uracil Glycosylase	protein	O	N-Glycosidic Bond Cleavage	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	M	Adenine Opposite 8-oxoG	other	O	N-Glycosidic Bond Cleavage	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	N	Specific Recognition	other	O	N-Glycosidic Bond Cleavage	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	O	N-Glycosidic Bond Cleavage	other	P	Abasic AP Site Formation	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	P	Abasic AP Site Formation	other	Q	Glycosylase Type?	gate		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	Q	Glycosylase Type?	gate	R	MutM/Nth β-Lyase Activity	other	Bifunctional	proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	Q	Glycosylase Type?	gate	S	UNG/AlkA No Lyase	other	Monofunctional	proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	R	MutM/Nth β-Lyase Activity	other	T	3' Phospho-α,β-unsaturated Aldehyde	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	T	3' Phospho-α,β-unsaturated Aldehyde	other	U	AP Lyase Cleavage	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	U	AP Lyase Cleavage	other	V	Single-Strand Break	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	S	UNG/AlkA No Lyase	other	W	AP Endonuclease?	gate		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	W	AP Endonuclease?	gate	X	5' AP Site Cleavage	other	Xth Exo III	proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	W	AP Endonuclease?	gate	Y	Alternative 5' Cleavage	other	Nfo Endo IV	proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	X	5' AP Site Cleavage	other	Z	3'-OH and 5'-dRP Termini	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	Y	Alternative 5' Cleavage	other	Z	3'-OH and 5'-dRP Termini	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	V	Single-Strand Break	other	AA	3'-Phosphate Blocking Group	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	AA	3'-Phosphate Blocking Group	other	AB	APE1/Nfo Phosphatase	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	AB	APE1/Nfo Phosphatase	other	AC	3'-OH Group Restored	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	AC	3'-OH Group Restored	other	Z	3'-OH and 5'-dRP Termini	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	Z	3'-OH and 5'-dRP Termini	other	AD	Repair Pathway?	gate		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	AD	Repair Pathway?	gate	AE	DNA Pol I	other	Short-Patch 1 nt	proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	AD	Repair Pathway?	gate	AF	DNA Pol I Strand Displacement	other	Long-Patch 2-10 nt	proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	AE	DNA Pol I	other	AG	dRP Lyase Activity	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	AG	dRP Lyase Activity	other	AH	Remove 5'-dRP	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	AH	Remove 5'-dRP	other	AI	Single Nucleotide Gap	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	AI	Single Nucleotide Gap	other	AJ	dNTP Incorporation	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	AJ	dNTP Incorporation	other	AK	Gap Filled	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	AF	DNA Pol I Strand Displacement	other	AL	Strand Displacement Synthesis	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	AL	Strand Displacement Synthesis	other	AM	2-10 Nucleotide Flap	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	AM	2-10 Nucleotide Flap	other	AN	Flap Processing?	gate		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	AN	Flap Processing?	gate	AO	Pol I 5'-3' Exonuclease	other	Small Flap	proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	AN	Flap Processing?	gate	AP	Additional Factors	other	Large Flap	proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	AO	Pol I 5'-3' Exonuclease	other	AQ	Flap Removed	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	AP	Additional Factors	other	AQ	Flap Removed	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	AQ	Flap Removed	other	AR	Gap Filled Multiple nt	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	AK	Gap Filled	other	AS	Ligation Ready?	gate		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	AR	Gap Filled Multiple nt	other	AS	Ligation Ready?	gate		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	AS	Ligation Ready?	gate	AT	DNA Ligase Recognition	protein	Yes	proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	AS	Ligation Ready?	gate	AU	Additional Processing	other	No	proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	AT	DNA Ligase Recognition	protein	AV	Ligase Type?	gate		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	AV	Ligase Type?	gate	AW	Adenylate Transfer	other	NAD+ Ligase LigA	proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	AV	Ligase Type?	gate	AX	Alternative Ligation	other	ATP Ligase LigB	proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	AW	Adenylate Transfer	other	AY	Phosphodiester Bond Formation	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	AX	Alternative Ligation	other	AY	Phosphodiester Bond Formation	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	AY	Phosphodiester Bond Formation	other	AZ	Nick Sealed	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	AZ	Nick Sealed	other	BA	Repaired DNA Strand	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	BA	Repaired DNA Strand	other	BB	Repair Verification?	gate		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	BB	Repair Verification?	gate	BC	Successful Repair	other	Correct	proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	BB	Repair Verification?	gate	BD	Mismatch Detection	other	Incorrect	proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	BD	Mismatch Detection	other	BE	Mismatch Repair Pathway	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	BE	Mismatch Repair Pathway	other	BF	Secondary Correction	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	BF	Secondary Correction	other	BC	Successful Repair	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	AU	Additional Processing	other	BG	Issue Type?	gate		proceeds	high	extra processing to issue-type gate	proceeds	high	false
ecoli_base_excision_repair	BG	Issue Type?	gate	BH	\Polynucleotide Kinase	protein	Blocked 3' End	proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	BG	Issue Type?	gate	BI	Additional Endonucleases	other	Modified 5' End	proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	BG	Issue Type?	gate	BJ	Nucleotide Excision Repair	other	Complex Damage	proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	BH	\Polynucleotide Kinase	protein	AS	Ligation Ready?	gate		proceeds	high	end-processing returns to ligation gate	proceeds	high	false
ecoli_base_excision_repair	BI	Additional Endonucleases	other	AS	Ligation Ready?	gate		proceeds	high	end-processing returns to ligation gate	proceeds	high	false
ecoli_base_excision_repair	BC	Successful Repair	other	BK	Genome Integrity Maintained	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	BK	Genome Integrity Maintained	other	BL	Cell Survival	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	BL	Cell Survival	other	BM	Replication Competence	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	BJ	Nucleotide Excision Repair	other	BN	Switch to NER	other		proceeds	high	BER repair process step	proceeds	high	false
ecoli_base_excision_repair	BN	Switch to NER	other	BO	Alternative Repair Mechanism	other		proceeds	high	BER repair process step	proceeds	high	false
human_oct4_sox2_nanog_pluripotency	A	Pluripotency signals: LIF / BMP	other	B	OCT4-SOX2 heterodimer	TF		activates	med	LIF/BMP promote OCT4-SOX2	activates	med	false
human_oct4_sox2_nanog_pluripotency	B	OCT4-SOX2 heterodimer	TF	D	\OCT4-SOX2 autoactivation	gene		activates	high	heterodimer drives autoactivation	activates	high	false
human_oct4_sox2_nanog_pluripotency	D	\OCT4-SOX2 autoactivation	gene	B	OCT4-SOX2 heterodimer	TF	+	activates	high	+ autoactivation reinforces heterodimer	activates	high	false
human_oct4_sox2_nanog_pluripotency	B	OCT4-SOX2 heterodimer	TF	C	NANOG	TF		activates	high	OCT4-SOX2 activates NANOG	activates	high	false
human_oct4_sox2_nanog_pluripotency	C	NANOG	TF	B	OCT4-SOX2 heterodimer	TF	+	activates	high	+ NANOG reinforces OCT4-SOX2	activates	high	false
human_oct4_sox2_nanog_pluripotency	B	OCT4-SOX2 heterodimer	TF	E	Represses differentiation genes	gene		activates	high	TF activates repression program	activates	high	false
human_oct4_sox2_nanog_pluripotency	E	Represses differentiation genes	gene	G	Differentiated state	state	⊣	represses	high	⊣ differentiation genes/state	represses	high	false
human_oct4_sox2_nanog_pluripotency	B	OCT4-SOX2 heterodimer	TF	F	Self-renewing pluripotent state	state		activates	med	TF maintains pluripotent state	activates	med	false
ecoli_sos_lexa	A	DNA damage: ssDNA	other	B	RecA* filament	TF		activates	high	ssDNA activates RecA filament	activates	high	false
ecoli_sos_lexa	B	RecA* filament	TF	C	Stimulates LexA autocleavage	TF		modifies	high	RecA* stimulates LexA autocleavage	modifies	high	false
ecoli_sos_lexa	C	Stimulates LexA autocleavage	TF	D	SOS repair genes derepressed	gene	⊣ LexA off	activates	high	LexA off derepresses SOS genes	activates	high	false
ecoli_sos_lexa	D	SOS repair genes derepressed	gene	E	Repair removes ssDNA signal	other		activates	med	SOS gene products enable repair	activates	med	false
ecoli_sos_lexa	E	Repair removes ssDNA signal	other	A	DNA damage: ssDNA	other	⊣ feedback	represses	high	repair removes inducing ssDNA signal	represses	high	false
ecoli_sos_lexa	E	Repair removes ssDNA signal	other	F	Damage cleared, LexA re-represses	TF		proceeds	high	repair outcome to cleared state	proceeds	high	false
drosophila_gap_gene_network	A	Bicoid + Caudal gradients	other	B	hunchback (hb)	TF		activates	high	maternal gradients activate hb	activates	high	false
drosophila_gap_gene_network	A	Bicoid + Caudal gradients	other	C	Krüppel (Kr)	TF		activates	high	maternal gradients activate Kr	activates	high	false
drosophila_gap_gene_network	A	Bicoid + Caudal gradients	other	D	giant (gt)	TF		activates	high	maternal gradients activate gt	activates	high	false
drosophila_gap_gene_network	A	Bicoid + Caudal gradients	other	E	knirps (kni)	TF		activates	high	maternal gradients activate kni	activates	high	false
drosophila_gap_gene_network	B	hunchback (hb)	TF	F	\Gap genes mutual repression	gene		represses	med	hb enters mutual-repression network	represses	med	false
drosophila_gap_gene_network	C	Krüppel (Kr)	TF	F	\Gap genes mutual repression	gene		represses	med	Kr enters mutual-repression network	represses	med	false
drosophila_gap_gene_network	D	giant (gt)	TF	F	\Gap genes mutual repression	gene		represses	med	gt enters mutual-repression network	represses	med	false
drosophila_gap_gene_network	E	knirps (kni)	TF	F	\Gap genes mutual repression	gene		represses	med	kni enters mutual-repression network	represses	med	false
drosophila_gap_gene_network	F	\Gap genes mutual repression	gene	B	hunchback (hb)	TF	⊣	represses	high	mutual repression ⊣ hb	represses	high	false
drosophila_gap_gene_network	F	\Gap genes mutual repression	gene	C	Krüppel (Kr)	TF	⊣	represses	high	mutual repression ⊣ Kr	represses	high	false
drosophila_gap_gene_network	F	\Gap genes mutual repression	gene	D	giant (gt)	TF	⊣	represses	high	mutual repression ⊣ gt	represses	high	false
drosophila_gap_gene_network	F	\Gap genes mutual repression	gene	E	knirps (kni)	TF	⊣	represses	high	mutual repression ⊣ kni	represses	high	false
drosophila_gap_gene_network	B	hunchback (hb)	TF	G	Sharp domain boundaries	other		proceeds	med	expression pattern to boundaries	proceeds	med	false
drosophila_gap_gene_network	G	Sharp domain boundaries	other	H	Multistable AP gap pattern	other		proceeds	high	boundaries to multistable pattern	proceeds	high	false
ecoli_lac_operon	A	Lactose in Environment	metabolite	B	Lactose Transport	metabolite		proceeds	high	lactose environment to transport	proceeds	high	false
ecoli_lac_operon	C	Glucose in Environment	metabolite	D	Glucose Transport	metabolite		produces	med	metabolic lactose processing	produces	med	false
ecoli_lac_operon	E	Low Energy Status	other	F	Energy Stress Signal	other		produces	med	metabolic lactose processing	produces	med	false
ecoli_lac_operon	B	Lactose Transport	metabolite	G	Lactose Permease LacY	metabolite		produces	high	translation yields functional enzyme	produces	high	false
ecoli_lac_operon	G	Lactose Permease LacY	metabolite	H	Lactose Inside Cell	metabolite		proceeds	med	input/transport/state flow	proceeds	med	false
ecoli_lac_operon	H	Lactose Inside Cell	metabolite	I	Lactose Availability	metabolite		proceeds	med	transport/status intermediate	proceeds	med	false
ecoli_lac_operon	D	Glucose Transport	metabolite	J	Glucose Transporters	metabolite		produces	med	metabolic lactose processing	produces	med	false
ecoli_lac_operon	J	Glucose Transporters	metabolite	K	Glucose Inside Cell	metabolite		proceeds	med	input/transport/state flow	proceeds	med	false
ecoli_lac_operon	K	Glucose Inside Cell	metabolite	L	High Glucose Status	metabolite		proceeds	med	transport/status intermediate	proceeds	med	false
ecoli_lac_operon	I	Lactose Availability	metabolite	M	Is Lactose Present?	gate		proceeds	med	logic/presence gate branch	proceeds	med	false
ecoli_lac_operon	L	High Glucose Status	metabolite	N	Is Glucose Present?	gate		proceeds	med	logic/presence gate branch	proceeds	med	false
ecoli_lac_operon	F	Energy Stress Signal	other	O	Is Energy Low?	gate		produces	med	metabolic lactose processing	produces	med	false
ecoli_lac_operon	N	Is Glucose Present?	gate	ANDGATE1	Low Energy AND No Glucose?	gate	No	produces	med	metabolic lactose processing	produces	med	false
ecoli_lac_operon	O	Is Energy Low?	gate	ANDGATE1	Low Energy AND No Glucose?	gate	Yes	produces	med	metabolic lactose processing	produces	med	false
ecoli_lac_operon	O	Is Energy Low?	gate	V	Low cAMP Levels	metabolite	No	proceeds	med	logic/presence gate branch	proceeds	med	false
ecoli_lac_operon	ANDGATE1	Low Energy AND No Glucose?	gate	W	High cAMP Levels	metabolite	Yes	proceeds	med	logic/presence gate branch	proceeds	med	false
ecoli_lac_operon	ANDGATE1	Low Energy AND No Glucose?	gate	V	Low cAMP Levels	metabolite	No	proceeds	med	logic/presence gate branch	proceeds	med	false
ecoli_lac_operon	N	Is Glucose Present?	gate	V	Low cAMP Levels	metabolite	Yes	proceeds	med	logic/presence gate branch	proceeds	med	false
ecoli_lac_operon	M	Is Lactose Present?	gate	P	Lac Repressor Active	TF	No	represses	med	repressor action on operator/transcription	represses	med	false
ecoli_lac_operon	M	Is Lactose Present?	gate	Q	\Lac Repressor Inactive	TF	Yes	activates	med	relief of repression	activates	med	false
ecoli_lac_operon	P	Lac Repressor Active	TF	R	Repressor Binds Operator	promoter		represses	high	active repressor binds operator	represses	high	false
ecoli_lac_operon	R	Repressor Binds Operator	promoter	S	\Transcription Blocked	other		represses	high	bound repressor blocks transcription	represses	high	false
ecoli_lac_operon	Q	\Lac Repressor Inactive	TF	T	Repressor Released	TF		activates	med	inactive repressor releases operator	activates	med	false
ecoli_lac_operon	T	Repressor Released	TF	U	Operator Free	promoter		activates	high	repressor released yields free operator	activates	high	false
ecoli_lac_operon	W	High cAMP Levels	metabolite	X	cAMP-CAP Complex	metabolite		induces	high	high cAMP forms cAMP-CAP	induces	high	false
ecoli_lac_operon	V	Low cAMP Levels	metabolite	Y	No CAP Binding State	state		represses	med	low cAMP prevents CAP assist	represses	med	false
ecoli_lac_operon	X	cAMP-CAP Complex	metabolite	Z	CAP Binds Promoter	promoter		activates	high	cAMP-CAP binds promoter	activates	high	false
ecoli_lac_operon	Y	No CAP Binding State	state	AA	CAP Binding Absent	other		proceeds	med	transport/status intermediate	proceeds	med	false
ecoli_lac_operon	U	Operator Free	promoter	ANDGATE2	Operator Free AND CAP Bound?	gate		activates	high	free operator feeds AND gate	activates	high	false
ecoli_lac_operon	Z	CAP Binds Promoter	promoter	ANDGATE2	Operator Free AND CAP Bound?	gate		activates	high	CAP bound feeds AND gate	activates	high	false
ecoli_lac_operon	ANDGATE2	Operator Free AND CAP Bound?	gate	FF	Strong Transcription	other	Yes	activates	high	AND gate permits strong transcription	activates	high	false
ecoli_lac_operon	ANDGATE2	Operator Free AND CAP Bound?	gate	GG	Weak/No Transcription	other	No	activates	med	expression cascade step	activates	med	false
ecoli_lac_operon	AA	CAP Binding Absent	other	GG	Weak/No Transcription	other		represses	med	no CAP assist weakens transcription	represses	med	false
ecoli_lac_operon	FF	Strong Transcription	other	II	lacZ mRNA Synthesis	other		activates	high	strong transcription to lacZ mRNA	activates	high	false
ecoli_lac_operon	FF	Strong Transcription	other	JJ	lacY mRNA Synthesis	other		activates	high	transcription produces gene mRNA	activates	high	false
ecoli_lac_operon	FF	Strong Transcription	other	KK	lacA mRNA Synthesis	other		activates	high	transcription produces gene mRNA	activates	high	false
ecoli_lac_operon	II	lacZ mRNA Synthesis	other	LL	LacZ Translation	other		produces	high	mRNA translated to polypeptide	produces	high	false
ecoli_lac_operon	JJ	lacY mRNA Synthesis	other	MM	LacY Translation	other		produces	high	mRNA translated to polypeptide	produces	high	false
ecoli_lac_operon	KK	lacA mRNA Synthesis	other	NN	LacA Translation	other		produces	high	mRNA translated to polypeptide	produces	high	false
ecoli_lac_operon	LL	LacZ Translation	other	OO	Beta-Galactosidase Enzyme	protein		produces	high	translation yields functional enzyme	produces	high	false
ecoli_lac_operon	MM	LacY Translation	other	PP	Lactose Permease	metabolite		produces	high	translation yields functional enzyme	produces	high	false
ecoli_lac_operon	NN	LacA Translation	other	QQ	Galactoside Acetyltransferase	metabolite		produces	high	translation yields functional enzyme	produces	high	false
